SPECIES	OBSERVED	GAM	See5	SGB
PIEN	0	0.409503425	0.16	0.078529538
PIEN	0	1.00E-04	1.00E-04	0.03150408
PIEN	0	0.102336233	0.09	0.07661822
PIEN	0	0.003963567	1.00E-04	0.028256167
PIEN	0	0.006198538	0.07	0.021262473
PIEN	0	0.341593352	0.21	0.383954873
PIEN	0	0.001580254	1.00E-04	0.019141551
PIEN	0	0.002094407	1.00E-04	0.018439116
PIEN	0	0.005355091	1.00E-04	0.019849713
PIEN	0	0.000141715	1.00E-04	0.022082735
PIEN	0	0.003527173	1.00E-04	0.019851093
PIEN	0	0.00644638	1.00E-04	0.022103688
PIEN	0	1.00E-04	1.00E-04	0.019302656
PIEN	0	0.000993643	1.00E-04	0.018437995
PIEN	0	0.026909018	1.00E-04	0.019374663
PIEN	0	0.046329802	0.09	0.039338028
PIEN	0	0.235139272	0.27	0.049247469
PIEN	0	0.006576552	1.00E-04	0.018769827
PIEN	0	0.003479911	1.00E-04	0.02060619
PIEN	0	0.057740641	0.17	0.047812312
PIEN	0	0.647019351	0.29	0.212824071
PIEN	0	0.000387717	0.08	0.020099963
PIEN	0	0.05668873	0.09	0.069238022
PIEN	1	0.969750712	0.71	0.779773798
PIEN	0	0.05484523	0.19	0.040831254
PIEN	0	0.079314485	0.08	0.04009177
PIEN	1	0.826936499	0.38	0.470938393
PIEN	0	0.001227378	1.00E-04	0.018278893
PIEN	0	0.018494449	1.00E-04	0.038668268
PIEN	0	0.291584505	0.39	0.715861156
PIEN	0	0.023453177	0.5	0.186772642
PIEN	0	0.00025394	1.00E-04	0.019605606
PIEN	0	0.001658571	1.00E-04	0.041503028
PIEN	0	0.070823482	0.11	0.110437238
PIEN	0	0.000394173	1.00E-04	0.02232476
PIEN	0	0.02414365	0.08	0.179546531
PIEN	0	0.000941622	1.00E-04	0.020399467
PIEN	0	1.00E-04	1.00E-04	0.018054851
PIEN	0	0.000243334	1.00E-04	0.020978338
PIEN	0	0.003528747	1.00E-04	0.035843279
PIEN	0	0.001347409	1.00E-04	0.028458468
PIEN	0	0.000317497	1.00E-04	0.026834632
PIEN	0	0.003998144	0.07	0.024480614
PIEN	0	1.00E-04	1.00E-04	0.018343808
PIEN	0	0.149559833	1.00E-04	0.029582412
PIEN	1	0.980221065	0.83	0.871615157
PIEN	1	0.744854179	0.63	0.67485029
PIEN	0	0.000617789	1.00E-04	0.02064503
PIEN	1	0.137611983	1.00E-04	0.154326912
PIEN	0	0.054397937	0.41	0.193412311
PIEN	0	0.000883872	1.00E-04	0.023219746
PIEN	0	0.010142316	0.08	0.065553933
PIEN	0	0.223482833	0.19	0.204071231
PIEN	0	0.001115926	1.00E-04	0.036814464
PIEN	1	0.533520159	0.71	0.688212855
PIEN	0	1.00E-04	1.00E-04	0.027043707
PIEN	0	0.000442906	1.00E-04	0.01778355
PIEN	0	0.00011746	1.00E-04	0.019379886
PIEN	0	0.011413492	1.00E-04	0.021310075
PIEN	0	0.019514615	1.00E-04	0.018641883
PIEN	0	1.00E-04	1.00E-04	0.020753422
PIEN	0	1.00E-04	1.00E-04	0.018044313
PIEN	0	1.00E-04	1.00E-04	0.019553775
PIEN	0	0.000500478	1.00E-04	0.019581001
PIEN	0	0.053414513	0.2	0.128723828
PIEN	0	1.00E-04	1.00E-04	0.018265591
PIEN	0	1.00E-04	1.00E-04	0.017570006
PIEN	0	0.000661063	0.07	0.021871608
PIEN	0	1.00E-04	1.00E-04	0.018118678
PIEN	0	0.077817624	0.2	0.067476119
PIEN	0	0.004057769	1.00E-04	0.017904751
PIEN	0	0.602128015	0.39	0.128696248
PIEN	0	0.000529796	0.38	0.023951834
PIEN	0	1.00E-04	1.00E-04	0.018238784
PIEN	0	1.00E-04	1.00E-04	0.017697312
PIEN	0	0.000400117	0.07	0.021173626
PIEN	0	1.00E-04	0.08	0.02027918
PIEN	0	0.362123419	0.51	0.238363346
PIEN	0	1.00E-04	1.00E-04	0.022187289
PIEN	0	0.441293484	0.37	0.087858569
PIEN	0	0.000220335	1.00E-04	0.023153784
PIEN	0	0.000332048	1.00E-04	0.017955825
PIEN	0	0.000573072	1.00E-04	0.018906046
PIEN	0	1.00E-04	1.00E-04	0.021855681
PIEN	0	0.000968124	1.00E-04	0.020893048
PIEN	0	0.000528522	1.00E-04	0.029303879
PIEN	0	0.00032448	1.00E-04	0.018208564
PIEN	0	0.001312101	1.00E-04	0.020777803
PIEN	0	1.00E-04	1.00E-04	0.017839599
PIEN	0	1.00E-04	1.00E-04	0.017823923
PIEN	0	0.000379532	0.16	0.03252035
PIEN	0	0.001303046	1.00E-04	0.018081493
PIEN	0	0.092324192	1.00E-04	0.181121639
PIEN	0	0.242462727	0.19	0.526600704
PIEN	0	0.000146305	1.00E-04	0.018676177
PIEN	0	1.00E-04	1.00E-04	0.017770169
PIEN	0	0.001238242	0.06	0.03586992
PIEN	0	0.093508597	0.19	0.097670255
PIEN	0	0.000411325	0.09	0.043425054
PIEN	0	1.00E-04	1.00E-04	0.019909398
PIEN	0	0.002423863	1.00E-04	0.024306447
PIEN	0	1.00E-04	0.05	0.034307197
PIEN	0	0.000161449	1.00E-04	0.021568408
PIEN	0	1.00E-04	1.00E-04	0.01795486
PIEN	0	1.00E-04	1.00E-04	0.020278473
PIEN	0	1.00E-04	1.00E-04	0.01824905
PIEN	0	0.003222922	0.34	0.06104019
PIEN	0	0.029860513	0.06	0.048872535
PIEN	0	1.00E-04	1.00E-04	0.026325194
PIEN	0	0.00030548	0.07	0.026687039
PIEN	0	0.003227894	1.00E-04	0.106638021
PIEN	0	0.00079846	0.09	0.033095828
PIEN	0	0.000810674	1.00E-04	0.01813699
PIEN	0	0.38956596	0.51	0.076328653
PIEN	0	0.000112135	1.00E-04	0.018662982
PIEN	0	0.001439078	1.00E-04	0.020085845
PIEN	0	0.001265399	1.00E-04	0.019921939
PIEN	0	0.003753887	1.00E-04	0.018286737
PIEN	1	0.008665284	1.00E-04	0.019882745
PIEN	0	0.000112956	1.00E-04	0.029196733
PIEN	0	0.015296714	0.08	0.036534977
PIEN	0	0.000527298	1.00E-04	0.018008771
PIEN	0	1.00E-04	1.00E-04	0.018503741
PIEN	1	0.927782807	0.7	0.789941353
PIEN	0	1.00E-04	1.00E-04	0.017868824
PIEN	0	0.238101575	0.29	0.109243911
PIEN	0	0.003093708	0.08	0.027967546
PIEN	0	0.030415517	0.09	0.038010664
PIEN	0	0.000197561	1.00E-04	0.027186331
PIEN	0	0.076793149	0.09	0.044615358
PIEN	0	0.046740825	0.08	0.034973852
PIEN	0	0.01774093	0.05	0.030873592
PIEN	0	0.000306567	1.00E-04	0.018604401
PIEN	0	0.048657076	0.46	0.031275572
PIEN	0	1.00E-04	1.00E-04	0.017790577
PIEN	0	0.000415624	1.00E-04	0.019473975
PIEN	0	0.000284304	1.00E-04	0.018381266
PIEN	0	0.000858716	0.1	0.019085389
PIEN	0	0.004961595	1.00E-04	0.022790456
PIEN	0	0.000613309	1.00E-04	0.018836716
PIEN	0	1.00E-04	1.00E-04	0.018268813
PIEN	0	0.000516478	1.00E-04	0.020355394
PIEN	0	1.00E-04	1.00E-04	0.017816803
PIEN	0	0.000251959	1.00E-04	0.029683448
PIEN	0	0.003315229	0.17	0.051129406
PIEN	0	1.00E-04	1.00E-04	0.019178222
PIEN	0	1.00E-04	1.00E-04	0.019178551
PIEN	0	1.00E-04	1.00E-04	0.021711232
PIEN	0	1.00E-04	1.00E-04	0.018260438
PIEN	0	1.00E-04	1.00E-04	0.018425609
PIEN	0	1.00E-04	1.00E-04	0.018696267
PIEN	0	0.283389863	0.59	0.418834361
PIEN	0	0.008933086	0.17	0.09211333
PIEN	0	0.003815118	0.19	0.031943104
PIEN	0	0.1267159	0.09	0.095301827
PIEN	0	0.582264598	0.73	0.350062711
PIEN	0	0.005626941	1.00E-04	0.045627118
PIEN	1	0.833303442	0.63	0.811669909
PIEN	0	0.0445023	0.27	0.192913936
PIEN	0	0.003923171	0.17	0.039412281
PIEN	0	1.00E-04	1.00E-04	0.034197835
PIEN	0	0.032938126	0.14	0.09669149
PIEN	0	1.00E-04	1.00E-04	0.022246529
PIEN	0	0.000423473	1.00E-04	0.019865151
PIEN	0	0.021925931	0.37	0.132833448
PIEN	0	0.000251779	1.00E-04	0.018196322
PIEN	0	0.443441554	0.06	0.18085951
PIEN	0	0.134306368	0.31	0.349738371
PIEN	0	1.00E-04	1.00E-04	0.03623089
PIEN	0	1.00E-04	1.00E-04	0.027970936
PIEN	0	0.000494444	0.07	0.018305936
PIEN	0	0.002185671	0.07	0.02022726
PIEN	0	0.002771051	1.00E-04	0.048717448
PIEN	0	0.018250487	0.15	0.065544109
PIEN	0	0.031730912	1.00E-04	0.052058929
PIEN	0	0.023789079	0.19	0.10282778
PIEN	0	0.002531729	0.1	0.024290814
PIEN	1	0.930285289	1	0.8591864
PIEN	1	0.994964602	0.92	0.949437217
PIEN	0	0.012244701	0.18	0.299229996
PIEN	1	0.566547935	0.21	0.427900639
PIEN	0	0.263141714	0.65	0.649970875
PIEN	1	0.98123727	0.92	0.9237361
PIEN	1	0.999919969	1	0.927771245
PIEN	1	0.948963059	0.75	0.865763066
PIEN	1	0.998328524	0.93	0.912006707
PIEN	1	0.068880608	0.84	0.891481608
PIEN	1	0.999501739	0.93	0.939196085
PIEN	0	0.960574566	0.9	0.870171535
PIEN	1	0.987515227	0.77	0.875767892
PIEN	1	0.991376572	1	0.944559489
PIEN	1	0.979825102	0.9	0.860234073
PIEN	1	0.951159254	0.91	0.861873719
PIEN	0	0.485922343	0.51	0.391563262
PIEN	1	0.027538891	0.08	0.192897276
PIEN	0	0.004731971	1.00E-04	0.027515463
PIEN	0	0.16109042	0.18	0.140490299
PIEN	0	0.005767356	1.00E-04	0.035639497
PIEN	0	0.000134358	1.00E-04	0.0186047
PIEN	0	0.000297706	1.00E-04	0.018856663
PIEN	0	0.00025575	1.00E-04	0.02189234
PIEN	0	0.00099782	1.00E-04	0.020053668
PIEN	0	0.685606781	0.48	0.15295114
PIEN	0	0.000266732	1.00E-04	0.018385669
PIEN	0	0.086742567	0.27	0.057765113
PIEN	0	0.000419436	1.00E-04	0.021853838
PIEN	0	0.001331829	1.00E-04	0.022718204
PIEN	0	0.206946335	0.25	0.047038227
PIEN	0	0.001445617	1.00E-04	0.02127272
PIEN	0	1.00E-04	1.00E-04	0.018439812
PIEN	0	0.027966681	0.08	0.039910725
PIEN	0	1.00E-04	1.00E-04	0.017519319
PIEN	0	1.00E-04	1.00E-04	0.017907478
PIEN	0	0.076969572	0.06	0.056384854
PIEN	1	0.454935139	0.69	0.302050807
PIEN	1	0.625912343	0.91	0.910722384
PIEN	0	0.00055744	1.00E-04	0.018890306
PIEN	0	0.013730374	0.08	0.041630824
PIEN	0	1.00E-04	1.00E-04	0.017750902
PIEN	0	0.130813037	0.57	0.173792607
PIEN	0	0.000235201	1.00E-04	0.017724261
PIEN	0	0.000471773	1.00E-04	0.020809592
PIEN	0	0.003847302	1.00E-04	0.020123696
PIEN	0	0.00014698	0.06	0.02774579
PIEN	0	1.00E-04	1.00E-04	0.023702099
PIEN	0	0.000172535	1.00E-04	0.018827591
PIEN	0	0.000258658	1.00E-04	0.01972026
PIEN	0	0.007532175	1.00E-04	0.023090036
PIEN	0	0.001579502	1.00E-04	0.090822181
PIEN	0	0.040134609	0.11	0.064715835
PIEN	0	1.00E-04	1.00E-04	0.017719181
PIEN	0	1.00E-04	1.00E-04	0.019741454
PIEN	0	0.002211942	1.00E-04	0.024125211
PIEN	0	0.001820065	0.06	0.032145416
PIEN	0	0.101231769	1.00E-04	0.048845126
PIEN	0	0.004001336	1.00E-04	0.039430438
PIEN	0	0.004535596	0.06	0.030543265
PIEN	0	0.091684015	0.06	0.036258354
PIEN	0	0.01136534	1.00E-04	0.026217781
PIEN	0	0.020284197	0.06	0.027217302
PIEN	0	0.050964066	0.06	0.026118471
PIEN	0	0.000757088	1.00E-04	0.021862046
PIEN	0	0.035841642	1.00E-04	0.051009472
PIEN	0	0.001112593	0.09	0.026789371
PIEN	0	0.001574179	1.00E-04	0.023613678
PIEN	0	0.001372115	0.09	0.020892194
PIEN	0	1.00E-04	0.09	0.024120701
PIEN	0	0.154449117	0.18	0.167363802
PIEN	0	0.204347308	0.36	0.210414618
PIEN	0	0.000285605	1.00E-04	0.024033709
PIEN	0	0.101275411	0.08	0.063935382
PIEN	0	0.029069384	1.00E-04	0.027264181
PIEN	0	1.00E-04	1.00E-04	0.024630781
PIEN	0	0.006957986	1.00E-04	0.034200831
PIEN	0	1.00E-04	1.00E-04	0.020551531
PIEN	0	0.011489721	1.00E-04	0.090445466
PIEN	0	0.000122636	1.00E-04	0.01850387
PIEN	0	0.048932289	0.25	0.065118103
PIEN	0	0.036279935	0.08	0.039476697
PIEN	0	0.025182584	0.16	0.075219627
PIEN	0	0.006318867	0.07	0.026225039
PIEN	0	0.002815985	0.08	0.02823758
PIEN	0	0.00204383	0.15	0.02234663
PIEN	0	0.001243948	0.06	0.029907133
PIEN	0	0.001452725	1.00E-04	0.020044534
PIEN	0	0.000451588	0.06	0.023055383
PIEN	0	0.020174703	0.06	0.056682104
PIEN	0	0.007391048	0.06	0.027737455
PIEN	0	0.009814025	1.00E-04	0.057721728
PIEN	0	0.000191332	0.08	0.030692093
PIEN	0	1.00E-04	1.00E-04	0.017732094
PIEN	0	0.745641144	0.57	0.385416459
PIEN	0	0.124588125	0.39	0.482585555
PIEN	0	0.106935403	0.52	0.159933193
PIEN	1	0.016824484	0.28	0.179670759
PIEN	0	0.213795114	0.37	0.140335351
PIEN	0	0.000447069	1.00E-04	0.044210627
PIEN	0	0.015820191	0.1	0.100015418
PIEN	0	0.755964364	0.65	0.757225852
PIEN	0	0.438556358	0.2	0.205765132
PIEN	0	0.848345645	0.3	0.481303452
PIEN	0	0.010595672	1.00E-04	0.074735628
PIEN	1	0.840890165	1	0.859351415
PIEN	0	0.002090399	0.09	0.037987115
PIEN	0	0.000720104	1.00E-04	0.082601246
PIEN	1	0.92181924	1	0.94925323
PIEN	1	0.967718658	0.93	0.935594746
PIEN	1	0.966913924	1	0.93156786
PIEN	1	0.986909308	0.93	0.898996883
PIEN	1	0.47646378	0.37	0.589723629
PIEN	0	0.163017239	0.18	0.115532367
PIEN	0	0.040668455	0.36	0.138202999
PIEN	0	0.001464628	1.00E-04	0.037211398
PIEN	0	0.137780829	0.39	0.334614353
PIEN	1	0.997380894	0.92	0.925693604
PIEN	1	0.943006664	1	0.935720421
PIEN	0	0.00621926	0.11	0.067968803
PIEN	0	0.225654737	0.31	0.317635662
PIEN	1	0.287164245	0.1	0.178841623
PIEN	0	0.024848457	0.08	0.096707314
PIEN	0	0.120990313	0.2	0.102753638
PIEN	0	0.000321286	1.00E-04	0.023515142
PIEN	0	1.00E-04	1.00E-04	0.018789553
PIEN	0	0.001352917	1.00E-04	0.020457313
PIEN	0	0.635332487	0.3	0.4079786
PIEN	1	0.721976323	0.48	0.323848066
PIEN	1	0.999998676	1	0.958315618
PIEN	0	0.03123457	0.48	0.094092922
PIEN	0	0.068500585	1.00E-04	0.080103864
PIEN	0	0.000112436	1.00E-04	0.025365595
PIEN	1	0.272056694	0.51	0.309503407
PIEN	1	0.462192985	1	0.912598087
PIEN	0	1.00E-04	0.07	0.018725023
PIEN	0	1.00E-04	1.00E-04	0.019467375
PIEN	0	1.00E-04	1.00E-04	0.017947298
PIEN	0	0.000108252	1.00E-04	0.018377005
PIEN	0	1.00E-04	1.00E-04	0.017732328
PIEN	0	0.000605695	0.15	0.01800556
PIEN	0	0.000159492	1.00E-04	0.021581007
PIEN	0	0.076277965	0.18	0.140060145
PIEN	0	0.920964563	0.4	0.642495694
PIEN	0	1.00E-04	1.00E-04	0.017750921
PIEN	0	0.327195237	0.3	0.177829195
PIEN	0	0.373996402	0.17	0.062582372
PIEN	0	0.039256938	0.16	0.098565788
PIEN	0	0.010105549	1.00E-04	0.01917731
PIEN	0	0.06610257	0.09	0.140889437
PIEN	0	0.000134536	1.00E-04	0.017622348
PIEN	0	0.00172177	0.07	0.02659649
PIEN	0	0.000938667	1.00E-04	0.028661715
PIEN	0	0.031225903	0.08	0.076634848
PIEN	0	0.01337419	1.00E-04	0.046579425
PIEN	0	0.023678953	1.00E-04	0.039799292
PIEN	0	0.026806006	0.07	0.061084052
PIEN	1	0.954788941	0.5	0.644803161
PIEN	0	0.144208733	0.36	0.070190782
PIEN	0	0.000205614	1.00E-04	0.018019491
PIEN	0	0.000722704	1.00E-04	0.02381333
PIEN	0	0.080308578	0.08	0.082889053
PIEN	0	0.021242287	1.00E-04	0.019541112
PIEN	0	0.337045934	0.28	0.160800554
PIEN	1	0.880531412	0.5	0.326757001
PIEN	0	0.00962308	0.08	0.039249021
PIEN	0	0.072175625	0.08	0.038833512
PIEN	0	0.001021173	0.17	0.081176545
PIEN	0	1.00E-04	0.17	0.081105717
PIEN	0	0.072289139	1.00E-04	0.045210028
PIEN	0	0.042542272	0.1	0.12471646
PIEN	0	0.023549308	0.38	0.483394953
PIEN	0	0.000253311	1.00E-04	0.021934433
PIEN	1	0.749143612	0.61	0.772015418
PIEN	1	0.625666687	0.51	0.620898302
PIEN	0	0.038207265	0.17	0.074527531
PIEN	0	1.00E-04	0.61	0.651905497
PIEN	0	1.00E-04	1.00E-04	0.036415363
PIEN	0	0.011186642	0.34	0.042952104
PIEN	1	0.689111404	0.73	0.740115332
PIEN	1	0.21877422	0.39	0.373628752
PIEN	1	0.959510117	0.83	0.835426282
PIEN	1	0.944386719	0.92	0.914989659
PIEN	0	0.004709753	1.00E-04	0.02010852
PIEN	1	0.997515791	0.82	0.933590791
PIEN	1	0.9693935	1	0.922436114
PIEN	0	0.125550479	0.07	0.13436972
PIEN	0	0.206789314	0.78	0.623389501
PIEN	1	0.739194631	0.83	0.639783496
PIEN	0	0.135170612	0.18	0.176585758
PIEN	1	0.68103697	0.35	0.252620395
PIEN	0	0.498512039	1.00E-04	0.023844923
PIEN	0	0.033584606	0.19	0.091081397
PIEN	1	0.778048615	0.69	0.709940583
PIEN	0	0.007048004	1.00E-04	0.018080184
PIEN	0	0.031739352	0.18	0.02541251
PIEN	0	0.548796859	0.32	0.174684903
PIEN	0	0.08609652	0.2	0.057182533
PIEN	0	0.191581567	0.28	0.045915715
PIEN	0	0.641638833	0.15	0.083399213
PIEN	1	0.040095114	0.09	0.079633187
PIEN	0	0.21108494	0.17	0.088356402
PIEN	0	0.116269282	0.6	0.176402357
PIEN	0	0.20614764	0.08	0.033178738
PIEN	0	0.078569663	0.08	0.026458662
PIPO	0	0.135315143	0.3	0.440776184
PIPO	1	0.569918206	0.59	0.678742285
PIPO	0	0.000423409	1.00E-04	0.101899079
PIPO	1	0.922164199	0.74	0.640169901
PIPO	1	0.991995674	0.93	0.840335433
PIPO	0	0.9943437	0.7	0.633663677
PIPO	1	0.042903295	0.84	0.704995983
PIPO	0	0.604662614	0.08	0.15107795
PIPO	0	0.327489383	0.72	0.790046675
PIPO	0	0.079875707	0.09	0.161721191
PIPO	0	0.013595639	0.18	0.166352352
PIPO	0	0.295079476	0.39	0.356345698
PIPO	1	0.855942872	0.27	0.601164387
PIPO	0	0.001292158	1.00E-04	0.053935606
PIPO	0	0.000203988	1.00E-04	0.057160522
PIPO	0	0.365194933	0.09	0.061953669
PIPO	0	0.014096832	1.00E-04	0.052535029
PIPO	0	0.107389574	1.00E-04	0.031333784
PIPO	0	0.032527008	0.18	0.047109228
PIPO	0	0.937082183	0.77	0.776920152
PIPO	1	0.982594772	0.72	0.909442047
PIPO	0	0.149862254	0.18	0.085863342
PIPO	0	0.664903649	0.7	0.723173072
PIPO	1	0.935057726	0.82	0.612386233
PIPO	1	0.988357207	0.64	0.466447129
PIPO	0	0.031772334	0.17	0.164493926
PIPO	0	0.693186898	0.89	0.787749984
PIPO	0	0.00142442	1.00E-04	0.065067335
PIPO	1	0.819316787	0.84	0.811920133
PIPO	1	0.922934792	0.84	0.687681981
PIPO	0	0.492337424	0.3	0.226622276
PIPO	0	0.02441079	1.00E-04	0.071334368
PIPO	0	0.740575733	0.39	0.437231655
PIPO	0	0.000747546	1.00E-04	0.131184228
PIPO	0	0.145950992	0.18	0.146720106
PIPO	0	0.003088954	0.18	0.202875062
PIPO	0	0.019163758	0.17	0.417142884
PIPO	0	0.089631875	0.28	0.070761969
PIPO	0	0.000277305	0.18	0.128852098
PIPO	0	0.001326304	0.19	0.029245051
PIPO	1	0.000111313	1.00E-04	0.034470526
PIPO	0	1.00E-04	1.00E-04	0.022724431
PIPO	0	0.000115561	0.07	0.077123576
PIPO	1	0.772022928	0.19	0.414478352
PIPO	0	0.27320723	0.09	0.284842685
PIPO	0	1.00E-04	1.00E-04	0.030594138
PIPO	0	0.001351449	0.1	0.231353205
PIPO	0	1.00E-04	1.00E-04	0.022028276
PIPO	1	0.984527178	0.62	0.605124236
PIPO	0	1.00E-04	1.00E-04	0.020780321
PIPO	0	0.001544686	1.00E-04	0.042829957
PIPO	0	0.169662167	1.00E-04	0.045583387
PIPO	0	0.001417307	1.00E-04	0.044473776
PIPO	0	0.000102005	1.00E-04	0.012626748
PIPO	0	0.013494051	0.22	0.045518151
PIPO	0	0.995786155	0.17	0.026478463
PIPO	0	0.001325179	1.00E-04	0.015980906
PIPO	0	0.086977037	0.1	0.050711476
PIPO	0	1.00E-04	1.00E-04	0.009557486
PIPO	0	0.003629987	0.09	0.04521559
PIPO	0	0.000574211	1.00E-04	0.027911571
PIPO	0	0.000346376	1.00E-04	0.014200605
PIPO	0	0.000328347	1.00E-04	0.011154735
PIPO	0	0.119815406	1.00E-04	0.019143685
PIPO	1	1.00E-04	0.07	0.027273304
PIPO	0	1.00E-04	1.00E-04	0.016863959
PIPO	0	0.000651505	1.00E-04	0.013538267
PIPO	0	0.001224843	1.00E-04	0.035077233
PIPO	1	0.169079082	0.18	0.037190904
PIPO	0	0.002109489	1.00E-04	0.019133353
PIPO	0	0.007388567	1.00E-04	0.017008446
PIPO	0	0.00072028	0.07	0.018418263
PIPO	0	0.004853652	1.00E-04	0.02616768
PIPO	0	1.00E-04	0.07	0.012311237
PIPO	0	1.00E-04	1.00E-04	0.012910774
PIPO	0	0.000910149	1.00E-04	0.012543915
PIPO	0	0.0033049	1.00E-04	0.019679527
PIPO	0	0.00046031	1.00E-04	0.023737338
PIPO	0	0.001795595	1.00E-04	0.016142226
PIPO	0	0.002986612	0.16	0.024423308
PIPO	0	0.01120983	1.00E-04	0.018763709
PIPO	0	1.00E-04	1.00E-04	0.009528077
PIPO	0	1.00E-04	1.00E-04	0.021873984
PIPO	0	0.458310729	0.07	0.042266647
PIPO	0	0.000674118	0.16	0.017925039
PIPO	0	0.000730789	1.00E-04	0.012052558
PIPO	0	1.00E-04	1.00E-04	0.01213224
PIPO	0	1.00E-04	0.07	0.017811218
PIPO	0	1.00E-04	1.00E-04	0.020403881
PIPO	0	1.00E-04	0.07	0.019493129
PIPO	0	0.000692777	1.00E-04	0.02241234
PIPO	0	0.001555579	1.00E-04	0.017059146
PIPO	0	1.00E-04	1.00E-04	0.016249205
PIPO	0	1.00E-04	1.00E-04	0.014780487
PIPO	0	0.002183557	0.06	0.034693815
PIPO	0	0.002374975	1.00E-04	0.011648391
PIPO	0	0.005285704	0.08	0.016438269
PIPO	0	0.011805677	0.09	0.029682504
PIPO	0	0.005820502	0.09	0.048048389
PIPO	0	0.00013599	1.00E-04	0.014309913
PIPO	0	0.001885259	1.00E-04	0.0220416
PIPO	0	0.184179384	1.00E-04	0.029876447
PIPO	0	1.00E-04	1.00E-04	0.016558155
PIPO	0	1.00E-04	1.00E-04	0.014237771
PIPO	1	0.033044999	1.00E-04	0.019819099
PIPO	0	0.000521689	1.00E-04	0.050763164
PIPO	0	1.00E-04	1.00E-04	0.013380076
PIPO	0	0.000625186	1.00E-04	0.016227978
PIPO	0	0.001647986	1.00E-04	0.014707796
PIPO	0	0.007693563	1.00E-04	0.035645561
PIPO	0	0.003853526	1.00E-04	0.015714289
PIPO	0	0.000237491	1.00E-04	0.026193716
PIPO	0	0.000140666	1.00E-04	0.024950252
PIPO	0	1.00E-04	1.00E-04	0.020044405
PIPO	0	1.00E-04	1.00E-04	0.014185019
PIPO	0	0.013434496	1.00E-04	0.0193622
PIPO	0	1.00E-04	1.00E-04	0.015313356
PIPO	0	0.000781604	0.07	0.014834787
PIPO	0	1.00E-04	1.00E-04	0.009792875
PIPO	1	0.009553644	0.16	0.015105065
PIPO	0	0.000141235	1.00E-04	0.0123057
PIPO	0	0.018158499	1.00E-04	0.052495705
PIPO	0	0.008514262	0.36	0.035466039
PIPO	0	1.00E-04	1.00E-04	0.03283553
PIPO	0	0.000437772	1.00E-04	0.014790906
PIPO	0	1.00E-04	1.00E-04	0.009718931
PIPO	0	1.00E-04	1.00E-04	0.015035874
PIPO	0	1.00E-04	1.00E-04	0.011351802
PIPO	0	1.00E-04	1.00E-04	0.014787575
PIPO	0	1.00E-04	1.00E-04	0.009242153
PIPO	0	1.00E-04	1.00E-04	0.010295459
PIPO	0	0.13958556	1.00E-04	0.01287698
PIPO	0	1.00E-04	1.00E-04	0.013987613
PIPO	0	1.00E-04	1.00E-04	0.018013233
PIPO	0	0.000117948	1.00E-04	0.015769716
PIPO	0	1.00E-04	1.00E-04	0.015843001
PIPO	0	1.00E-04	1.00E-04	0.010242296
PIPO	0	0.334926786	0.07	0.018612026
PIPO	0	1.00E-04	1.00E-04	0.013040756
PIPO	0	0.000162628	1.00E-04	0.029767621
PIPO	0	1.00E-04	1.00E-04	0.020424114
PIPO	0	1.00E-04	1.00E-04	0.014812444
PIPO	0	0.000488841	0.07	0.033851718
PIPO	0	1.00E-04	1.00E-04	0.011894064
PIPO	0	1.00E-04	1.00E-04	0.011159778
PIPO	0	1.00E-04	1.00E-04	0.020599715
PIPO	0	1.00E-04	1.00E-04	0.011395791
PIPO	0	1.00E-04	0.07	0.01502745
PIPO	0	0.000130242	1.00E-04	0.013578103
PIPO	0	1.00E-04	1.00E-04	0.014569787
PIPO	0	0.000180938	1.00E-04	0.050532657
PIPO	0	1.00E-04	1.00E-04	0.122603054
PIPO	0	0.000320932	0.06	0.07882714
PIPO	0	1.00E-04	1.00E-04	0.075909915
PIPO	0	0.002160823	0.08	0.078290105
PIPO	0	0.004256144	0.15	0.030656549
PIPO	0	0.002311595	0.13	0.04418654
PIPO	1	0.788144635	0.24	0.254169453
PIPO	0	1.00E-04	1.00E-04	0.041790616
PIPO	0	0.059231557	0.13	0.030368383
PIPO	1	0.275964594	0.06	0.100889614
PIPO	0	1.00E-04	1.00E-04	0.018649092
PIPO	0	0.051294563	1.00E-04	0.015027558
PIPO	1	0.000111315	0.15	0.042133161
PIPO	0	1.00E-04	1.00E-04	0.037711109
PIPO	0	0.876823225	0.17	0.038368892
PIPO	0	0.00026602	1.00E-04	0.033982547
PIPO	0	0.001135625	1.00E-04	0.011035339
PIPO	0	0.181739231	1.00E-04	0.034768223
PIPO	0	0.000880583	1.00E-04	0.011375183
PIPO	0	0.000612554	0.07	0.025124169
PIPO	0	1.00E-04	1.00E-04	0.01096517
PIPO	0	1.00E-04	1.00E-04	0.035539106
PIPO	0	1.00E-04	1.00E-04	0.01404254
PIPO	0	0.000223528	1.00E-04	0.028073936
PIPO	0	0.000117912	1.00E-04	0.023507159
PIPO	1	0.460096077	0.26	0.08962378
PIPO	0	0.218695718	0.28	0.104452782
PIPO	0	0.338214292	0.38	0.072368391
PIPO	0	0.644322177	0.28	0.063600033
PIPO	1	0.755168907	0.47	0.06027896
PIPO	0	1.00E-04	1.00E-04	0.016838857
PIPO	0	1.00E-04	1.00E-04	0.010154352
PIPO	0	0.000219708	1.00E-04	0.02159322
